3129;0.8339768082;-0.0483658845;-0.4389817921;-1.1247540663;-0.7253771497;-1.0733303981;-0.6176386995;
3218;-0.2375737975;-0.6105342322;-0.7361015827;0.2954432494;-0.2768772854;0.6098262602;0.3860588028;
3301;-0.1275408948;-0.5522674370;-0.2455585806;0.2499693164;0.2297921682;0.2869199298;0.2478419405;
3382;0.3475453369;-0.2191247048;0.6294253694;1.2645142657;-0.1465048639;1.1987839666;0.1478274885;
3498;-0.5705122159;0.0828445012;0.2042991115;0.4874568597;0.7754103650;0.3541267727;0.3633307124;
3571;0.2671126896;0.2743540173;0.2542179804;-0.3645977276;-0.1600169241;-0.5165312587;-0.4074331060;
3634;-1.0467881521;0.1103867642;-0.1936344304;-0.2842155607;-0.0269171249;-0.5748341987;-0.5168426875;
3698;-0.8206286857;0.2393885805;0.4685076736;1.6747558694;2.0530414557;1.2495172577;0.9607885581;
3767;0.2981423834;0.8366788856;1.3610886618;1.7935822932;2.4270078012;1.7030560884;1.6949785898;
3859;0.1561002940;1.3831209197;1.4738542606;0.1239655407;-0.6320167843;-0.3036986929;-0.9562430143;
3920;-0.1618681272;1.2588010484;0.4557402616;-0.1448784408;0.1734065114;0.2879177703;0.6959142845;
3991;0.6668448917;1.0787589583;0.5840372755;0.4151899020;-0.4972477869;0.1907678318;-0.5046361966;
4087;0.3027135566;0.4106441429;-0.6802702357;0.1158356413;0.6149967498;0.6608137289;1.1741810742;
4193;-0.1065440097;-0.1570067397;-0.4604996686;0.7489923593;0.4357569609;1.2176345402;1.1312629045;
4258;-0.1867543892;-0.0639526575;-0.0326797842;-1.4410129508;-1.8862417526;-1.2540733205;-1.1455343146;
4351;-1.0455163724;-0.4063259408;-0.7610162286;-1.6248992905;-1.4658319269;-1.5249376792;-1.0845638867;
4465;0.3915443087;-0.3508212879;0.2103734075;1.3380764405;0.4282911599;1.8652759060;1.3711873093;
4548;-0.2937246955;-0.0752844629;0.0111787374;-0.6344772951;0.0848717136;-0.6717876020;-0.1717351558;
4655;1.3609956419;-0.0811099580;-0.1946407707;0.0352617279;0.8950125719;-0.2663630285;0.0628418409;
4716;0.7111582534;-0.4568232227;-1.0032867497;-0.4213509972;0.1962668891;-0.0153220240;0.5959925405;
4789;-0.6986424758;-0.9616991071;-1.4280333639;-1.1884066554;-0.4827815146;-1.2178821868;-0.6174275735;
4851;0.4503384621;-0.9651595794;-0.2239121924;1.3919454708;0.5028337632;0.6993440736;-0.3823516414;
4923;-0.1944768804;-0.7554764628;-0.4320984438;-0.3797654988;-0.0609322956;0.0271365072;0.4660533846;
5032;0.5525426858;-0.7634737966;-0.6197417233;-0.3477544935;-0.0861839234;-0.2727084379;-0.0276050308;
5141;-0.6902445255;-1.1819891742;-1.4948330730;-1.6728653102;-0.7003909920;-1.1129106269;0.0014787039;
5250;-0.7628900724;-1.3680837402;-0.7707474590;0.3519211153;0.6160613221;0.1505700399;0.1386245041;
5317;-0.7475715260;-0.8227242197;0.4447095466;0.6421603013;0.4677237385;0.1915767197;-0.2373767641;
5379;-1.5525937064;-0.1358210632;1.1525071659;0.3188598338;-0.0692887171;-0.4262144345;-1.0590366728;
5451;-1.7790177921;0.7133975271;1.7127826473;0.6413501721;-0.1942191688;0.2733579203;-0.4886526812;
5541;-1.9959805044;1.4869777871;1.4328962672;0.0614072987;-0.0210962966;0.2870455636;0.3368994657;
5644;1.3089843652;1.8736697652;1.2326606744;0.6617932931;1.3993099538;0.0331380338;0.0262793259;
5738;0.0826904118;1.3794491179;0.4260169041;0.3128539914;-0.1294027321;0.2882565382;-0.0277736843;
5802;0.0947763378;1.1161021956;0.2838104928;0.4832426106;0.4378564967;0.5121084302;0.4132080712;
5867;-1.0997956150;0.9402331297;0.3488442823;0.4710625291;0.0140978442;0.9335665085;0.8132972016;
5944;0.6621924161;1.0594721526;0.6573392155;-0.3458971807;-0.8576882771;-0.0566397888;-0.1423697646;
6054;-0.4423889115;0.4233940985;-0.5126849704;-1.2737972732;-0.8399051421;-1.2120210765;-0.7036418989;
6147;0.1759951143;0.0816901209;-0.0833957986;0.8470504661;0.6785463993;0.9898871458;0.8120802014;
6227;-0.1851383881;0.1348864931;0.1581374312;0.3234575760;0.1041272153;0.3362382184;0.1610637701;
6295;-0.5754991751;0.1564735754;-0.0512159527;-0.7416922277;-0.7016581157;-0.3260888224;0.0294227419;
6396;-0.1883586432;0.0508733181;-0.0367137997;0.0240986763;-0.2737427862;0.1061774197;-0.0257983658;
6485;-1.2196058265;0.1887204946;0.5312057740;1.3820541319;1.2003126588;1.1088282274;0.6304815257;
6548;0.2691344299;0.8573460972;1.7481021360;2.5887936137;2.7609487184;1.5850232975;0.7465692301;
6611;0.1941997413;1.3932828846;1.5726601651;0.3926451459;0.3371437186;0.3549093400;0.2348439865;
6675;1.3289872281;1.4181072689;0.8557384654;0.0872740639;0.2222250914;0.0668056942;0.1165485632;
6782;-0.3194524218;0.0150904258;-1.9775793421;-1.6142319966;-1.1713431032;-0.5827488594;0.4463899357;
6847;-0.2838113674;-0.6361466898;-1.2062286071;-0.2209971848;-1.0058323939;-0.2830203285;-0.7129335948;
6908;-0.0328110818;-0.6884124719;-0.4695656871;-0.3378507839;-0.6091691922;-0.6384134775;-0.8715792522;
6983;0.1248798643;-0.6794908373;-0.5258207911;-1.7628781026;-1.8880680795;-2.1212296846;-2.0297659970;
7048;1.3636169487;-0.8816183916;-0.5766808146;1.3421887856;1.2042301099;1.6965837666;1.5503504629;
7155;-0.2207775877;-0.9834898033;-0.6382093012;1.2814034262;1.5048735342;1.4876688949;1.4820439106;
7219;-2.0619332874;-0.6231473434;0.1508515392;0.4928897819;0.9046970170;-0.0799880896;-0.2116316256;
7304;0.1361464290;0.2220710368;0.9308832485;0.0850712980;-0.0719403903;-0.0443015766;-0.2091854240;
7400;1.5413220410;0.2157149692;-0.0807849225;-0.2022576701;0.0183036449;-0.0633152065;0.1623599970;
7480;-0.6735800071;-0.4997020095;-1.2897212263;0.1174470856;0.6001963686;0.6896411657;1.2061896715;
7577;-0.1290477714;-0.4303168306;0.0212074685;0.6267556303;0.4777587791;0.6015784841;0.3932379571;
7683;0.7730907411;-0.1607021840;-0.0805405324;-0.1966809380;0.2611782087;-0.1236517338;0.2019859128;
7754;-0.0367564120;-0.5066932383;-1.1555244823;-2.9995031409;-2.9189048001;-2.5412780722;-1.7063749968;
7821;-0.3068505502;-1.2096346984;-1.8373671576;-2.6430452093;-3.0726850263;-2.3097223770;-1.8906026895;
7882;0.5106796794;-1.7154520656;-1.7884466885;-0.3365023726;-0.1971427051;0.2138925958;0.6133722029;
7966;1.0730934964;-1.6250477629;-0.3911248130;0.6354068020;0.0241581196;-0.0586763638;-0.8500271763;
8068;-1.1072612154;-1.8220615571;-1.8992568465;-1.3881376007;-0.2606398662;-1.2075948780;-0.2395583652;
8161;0.2047855916;-1.8369886895;-0.9023017257;0.3845223597;0.5501971362;0.1304797989;0.0325871231;
8258;-0.6968760807;-1.0584640495;0.8152151266;1.0107895002;-0.0721954301;-0.3259528336;-1.7666838458;
8364;1.2012981032;0.0621483447;0.5743321798;-0.1053433934;0.8073310469;0.6455372476;1.5229461982;
8433;1.0117211606;-0.1520039880;-0.5139060794;-0.9230318948;-0.5390621946;-0.9905599553;-0.6374862026;
8504;0.5063553502;-0.6137017805;-0.8997751025;-0.5048809003;-0.6985485148;-0.8148173790;-0.9777430358;
8608;-1.2814135784;-0.6006088196;-0.1193408576;-0.5254803566;-0.0104640323;-1.2634965190;-1.2284516311;
8678;1.0722177181;-0.3118594108;0.2260746555;1.7096443101;2.5243895850;1.6305957377;1.7428827308;
8772;0.0007790192;-0.5784929448;-1.1538391329;-0.0917521192;0.3113628329;0.7848150158;1.4376618702;
8887;0.7142659834;-1.0102182246;-1.5594998803;-2.7081955863;-1.5573289543;-2.3214197708;-0.9861038950;
8976;0.7927346987;-2.0582100422;-2.3466628620;-0.5497084618;0.4555191776;0.0996824580;1.0622234045;
9081;-0.2316632987;-2.1180626063;-1.3822150879;-1.2670259910;-0.5830804418;-0.9631050376;-0.2043216031;
9155;-0.6784372843;-2.2924125858;-1.9119454097;-1.0829995526;0.1584789469;-0.7142311893;0.3470185948;
9219;-2.0364647705;-2.3146515210;-1.5105291545;-0.1922110783;-0.2164543963;0.8437485865;1.3543498020;
9325;-1.9218143244;-0.4157767273;2.8755804953;0.7973955303;-2.6976029660;-1.8281844824;-5.2923565424;
9392;-1.7913205760;0.9417608395;2.3708518435;-0.6590138958;-1.2536647556;-0.3818426497;-0.4620541786;
9453;1.3975011912;1.5660329954;2.0487294747;0.1983421745;-0.3940471936;-0.2490311385;-0.8320425517;
9517;0.4124772030;1.3685140928;0.6804536180;0.8332476520;0.7103075973;0.9419934857;0.7756884753;
9579;-0.0006028125;1.2058319132;0.4413002395;0.1786634109;0.2490167152;0.1435288347;0.1336774139;
9668;-1.5124355774;0.6520414681;-0.4682701348;-0.3339201341;-0.1115644170;-0.1793416149;0.0787937522;
9771;-1.8813648360;0.9691790084;1.3670612929;1.6149128515;-0.0585773837;1.6791767628;0.4819675567;
9874;0.1004651871;2.1631015627;2.1316342665;0.1799270826;0.1648593149;-0.0620334560;-0.2183002580;
9942;2.0175958133;2.1357655415;1.2592578411;-0.8458109174;-1.4158797994;-1.3728016563;-1.7878826002;
10031;-0.6940105576;0.6438249932;-1.6207827361;-0.6486803028;0.0362412170;0.8105982199;1.9901091453;
10118;2.8293459989;0.1487500154;-0.0857689627;0.7786915815;-0.1807330163;0.5719967605;-0.2065247248;
10187;-0.5922083634;-0.3354831172;-0.8268697625;-1.0650944447;-1.4030706126;-0.7921212494;-0.6544077641;
10249;0.3296316057;-0.5133120024;-0.6022772361;0.1670618164;0.1750938787;0.5485180875;0.7035454640;
10364;-0.1040104971;-0.6869322723;-0.5597149029;-0.4982005430;-0.6103949308;-0.5896028627;-0.6041712093;
10448;0.4346016566;-0.6257603726;-0.2340644584;-0.0384238451;-0.1994380629;-0.0339902177;-0.1149172618;
10538;0.0434765343;-0.4948806026;0.1931746997;1.2062718676;0.6974112663;1.2686573579;0.7980335886;
10658;0.0718527713;-0.0070147697;0.0301239375;-0.4119490759;0.0353129126;-0.4869777618;-0.1976362813;
10751;1.1625431361;-0.0199213607;0.2152388330;1.5390998195;1.4915101911;1.5672155872;1.2808104332;
10817;0.0226890879;-0.0493780692;-0.1969755318;0.0095718644;0.0895048237;0.1488374992;0.2577489341;
10924;0.1857455285;0.4253247589;1.4746606683;1.4036837620;0.4911116918;0.4139789114;-0.8298362850;
10985;1.9105992306;0.8653105435;1.1764764982;0.3183594371;0.3413232752;0.4107186765;0.4097238968;
11076;1.1813862805;0.3187995500;-0.4928157953;0.4484359715;0.9169927596;0.6042303576;0.8575729746;
11151;0.0543974866;-0.0803657484;-0.5475819101;-0.6136662991;-0.8723409505;-0.4038132868;-0.3360240209;
11237;0.0718591086;-0.5050069352;-1.0626540497;-1.6298862473;-1.4159336337;-0.9406316383;-0.1929922150;
11299;1.7563821845;-0.9084823365;-1.1572972293;0.9133964757;2.0337654296;1.1590425039;1.7316453205;
11363;0.1686947464;-1.1824151855;-1.1635472531;-0.6272145850;-0.7418332705;-0.5346944315;-0.4394914726;
11445;1.6099622856;-1.0932082301;-0.2392390302;1.3114985122;1.6814922680;1.1538802070;1.0511166077;
11506;0.3510238739;-1.1069863676;-1.0548444304;-1.7000988882;-0.4669878916;-1.4324167364;-0.3051225121;
11573;0.2885706490;-1.4387822108;-1.2920923747;-0.1317100914;0.2142754551;-0.0110024404;0.2628335332;
11679;2.8472056317;-1.4474970194;-0.8086111601;-0.0862344573;-0.2928963393;0.2838802980;0.3598689996;
11761;0.8952981368;-1.7910720000;-1.2131814634;-0.0518329602;0.2793324636;-0.4872917148;-0.4994204519;
11840;-1.2831033081;-1.7663343511;-0.8892876649;0.7024596451;1.0076617490;1.0296844225;1.2282831327;
11908;-0.2233752457;-1.0367221755;0.5351103651;1.4764928677;1.1614032819;1.8407368147;1.5763723271;
11975;-1.1429229818;-0.3140809856;0.7895559752;-0.4834815206;-0.9783422707;-0.4251874053;-0.5860654381;
12067;1.1985080090;0.4445612955;1.2200180526;0.5620583318;0.1699419410;0.2133073165;-0.2748913029;
12157;-1.5089976916;0.2857572086;0.0082838296;1.0512078188;1.3045539355;1.3189124985;1.3990525541;
12276;-0.3435888779;0.8103789525;0.5134956458;-0.6574763668;-0.4063173650;-0.8063725240;-0.6152054436;
12346;-0.9081326322;0.5665428937;-0.0554900118;0.2084479912;0.6509469253;0.2252358237;0.4417592371;
12426;-0.7651036307;0.7968530622;1.0122278953;1.6720151308;1.5236862493;1.1021427357;0.4495942300;
12497;-1.2007379513;1.2316549770;1.2357473781;1.4942026725;1.9250673500;1.5102711666;1.4926081585;
12593;0.9807617950;1.6976770135;1.2082757979;-0.0877033288;-0.1603311815;-0.1811960728;-0.2501982727;
12664;-1.5369545875;1.2187054807;-0.0096735151;-0.8578362099;-0.6760316669;-0.6250323601;-0.2550361581;
12733;1.0155136238;1.1444021685;0.7236048051;0.3922400040;-0.1642200331;-0.0041326267;-0.5773071917;
12799;-0.2303842543;0.7354015337;-0.3366464601;-1.0907957511;-0.8335624581;-1.1031207565;-0.7627745144;
12868;-0.4465664018;0.2631916952;-0.6596786134;-1.4873212906;-1.0606672878;-1.7050287411;-1.2908363805;
12984;1.0263661027;0.0023721821;0.0553511897;-0.1171840526;-0.5925061461;-0.1614495950;-0.4273606808;
13048;-1.3216596563;-0.3097364774;-0.7373469717;-0.4165075410;-0.1616339704;0.1102610382;0.5769422471;
13109;0.2707082341;-0.0164685902;0.7765115089;1.0546869364;-0.1704170282;0.3408976694;-0.8842085300;
13185;-0.7533422960;0.2695246207;0.4092066184;0.6371159751;0.9920578917;1.1895570462;1.5337325927;
13248;-0.9100484938;0.5685047527;0.8170176814;0.5400829393;0.5031624886;0.2659024509;0.0169842726;
13321;0.3048014516;0.8789221435;0.8111395487;0.3041878202;0.6039435689;0.3372416875;0.4648909577;
13383;-0.0795764991;0.8422439024;0.5051378850;0.0547393122;-0.2238683819;-0.1031281082;-0.3442311282;
13470;-1.2464252617;0.7045199399;0.2723274031;0.0763369331;-0.0860493378;-0.0328989914;-0.1895692159;
13539;-0.2805367047;0.8871163073;0.8517316551;0.3043371970;-0.1926223104;0.0183738511;-0.4523939909;
13604;0.2203633474;0.8935968370;0.3608060801;-0.8194216428;-0.7459808629;-0.5750149832;-0.2672512137;
13671;-1.6709319736;0.4954800898;-0.2855731505;-0.2564528242;-0.1739209650;-0.0496114003;0.1412752899;
13733;0.0926423817;0.6763451585;0.7640281189;0.4474141479;-0.1415332709;0.1245484267;-0.4416394506;
13801;0.1726550696;0.5638685365;-0.1307017548;-0.8949125715;-0.4381670530;-0.4174975303;0.2264330573;
13917;-0.2456794610;0.5300461804;0.9248676881;0.8279254480;0.3916757949;0.4710258957;-0.0935462079;
13996;0.7528914232;0.9305012859;1.0296354879;-0.0280832935;-0.0648356152;-0.3552115936;-0.5262424199;
